         E      Sigma
5.268736e+001 4.468168e+015
5.269735e+001 4.467558e+015
5.270734e+001 4.466952e+015
5.271733e+001 4.466351e+015
5.272732e+001 4.465754e+015
5.273731e+001 4.465162e+015
5.274730e+001 4.464575e+015
5.275729e+001 4.463992e+015
5.276728e+001 4.463414e+015
5.277727e+001 4.462841e+015
5.278726e+001 4.462272e+015
5.279725e+001 4.461709e+015
5.280724e+001 4.461149e+015
5.281723e+001 4.460595e+015
5.282722e+001 4.460045e+015
5.283721e+001 4.459500e+015
5.284720e+001 4.458960e+015
5.285719e+001 4.458424e+015
5.286718e+001 4.457893e+015
5.287717e+001 4.457367e+015
5.288716e+001 4.456846e+015
5.289715e+001 4.456329e+015
5.290714e+001 4.455817e+015
5.291713e+001 4.455310e+015
5.292712e+001 4.454808e+015
5.293711e+001 4.454310e+015
5.294710e+001 4.453817e+015
5.295709e+001 4.453329e+015
5.296708e+001 4.452846e+015
5.297707e+001 4.452368e+015
5.298706e+001 4.451894e+015
5.299705e+001 4.451425e+015
5.300704e+001 4.450961e+015
5.301703e+001 4.450502e+015
5.302702e+001 4.450048e+015
5.303701e+001 4.449599e+015
5.304700e+001 4.449154e+015
5.305699e+001 4.448714e+015
5.306698e+001 4.448279e+015
5.307697e+001 4.447849e+015
5.308696e+001 4.447424e+015
5.309695e+001 4.447004e+015
5.310694e+001 4.446589e+015
5.311693e+001 4.446178e+015
5.312692e+001 4.445773e+015
5.313691e+001 4.445372e+015
5.314690e+001 4.444976e+015
5.315689e+001 4.444585e+015
5.316688e+001 4.444199e+015
5.317687e+001 4.443818e+015
5.318686e+001 4.443442e+015
5.319685e+001 4.443071e+015
5.320684e+001 4.442705e+015
5.321683e+001 4.442344e+015
5.322682e+001 4.441988e+015
5.323681e+001 4.441637e+015
5.324680e+001 4.441290e+015
5.325679e+001 4.440949e+015
5.326678e+001 4.440613e+015
5.327677e+001 4.440282e+015
5.328676e+001 4.439955e+015
5.329675e+001 4.439634e+015
5.330674e+001 4.439318e+015
5.331673e+001 4.439007e+015
5.332672e+001 4.438701e+015
5.333671e+001 4.438400e+015
5.334670e+001 4.438104e+015
5.335669e+001 4.437813e+015
5.336668e+001 4.437527e+015
5.337667e+001 4.437246e+015
5.338666e+001 4.436971e+015
5.339665e+001 4.436700e+015
5.340664e+001 4.436434e+015
5.341663e+001 4.436174e+015
5.342662e+001 4.435919e+015
5.343661e+001 4.435669e+015
5.344660e+001 4.435424e+015
5.345659e+001 4.435184e+015
5.346658e+001 4.434949e+015
5.347657e+001 4.434719e+015
5.348656e+001 4.434495e+015
5.349655e+001 4.434276e+015
5.350654e+001 4.434062e+015
5.351653e+001 4.433853e+015
5.352652e+001 4.433649e+015
5.353651e+001 4.433451e+015
5.354650e+001 4.433257e+015
5.355649e+001 4.433069e+015
5.356648e+001 4.432886e+015
5.357647e+001 4.432709e+015
5.358646e+001 4.432537e+015
5.359645e+001 4.432369e+015
5.360644e+001 4.432208e+015
5.361643e+001 4.432051e+015
5.362642e+001 4.431900e+015
5.363641e+001 4.431754e+015
5.364640e+001 4.431613e+015
5.365639e+001 4.431477e+015
5.366638e+001 4.431347e+015
5.367637e+001 4.431222e+015
5.368636e+001 4.431103e+015
5.369635e+001 4.430989e+015
5.370634e+001 4.430880e+015
5.371633e+001 4.430776e+015
5.372632e+001 4.430678e+015
5.373631e+001 4.430585e+015
5.374630e+001 4.430498e+015
5.375629e+001 4.430416e+015
5.376628e+001 4.430339e+015
5.377627e+001 4.430268e+015
5.378626e+001 4.430202e+015
5.379625e+001 4.430142e+015
5.380624e+001 4.430087e+015
5.381623e+001 4.430037e+015
5.382622e+001 4.429993e+015
5.383621e+001 4.429955e+015
5.384620e+001 4.429921e+015
5.385619e+001 4.429894e+015
5.386618e+001 4.429871e+015
5.387617e+001 4.429855e+015
5.388616e+001 4.429843e+015
5.389615e+001 4.429837e+015
5.390614e+001 4.429837e+015
5.391613e+001 4.429842e+015
5.392612e+001 4.429853e+015
5.393611e+001 4.429869e+015
5.394610e+001 4.429891e+015
5.395609e+001 4.429919e+015
5.396608e+001 4.429952e+015
5.397607e+001 4.429990e+015
5.398606e+001 4.430034e+015
5.399605e+001 4.430084e+015
5.400604e+001 4.430140e+015
5.401603e+001 4.430200e+015
5.402602e+001 4.430267e+015
5.403601e+001 4.430339e+015
5.404600e+001 4.430417e+015
5.405599e+001 4.430501e+015
5.406598e+001 4.430590e+015
5.407597e+001 4.430685e+015
5.408596e+001 4.430785e+015
5.409595e+001 4.430891e+015
5.410594e+001 4.431003e+015
5.411593e+001 4.431121e+015
5.412592e+001 4.431244e+015
5.413591e+001 4.431373e+015
5.414590e+001 4.431508e+015
5.415589e+001 4.431648e+015
5.416588e+001 4.431794e+015
5.417587e+001 4.431946e+015
5.418586e+001 4.432104e+015
5.419585e+001 4.432268e+015
5.420584e+001 4.432437e+015
5.421583e+001 4.432612e+015
5.422582e+001 4.432793e+015
5.423581e+001 4.432980e+015
5.424580e+001 4.433173e+015
5.425579e+001 4.433371e+015
5.426578e+001 4.433575e+015
5.427577e+001 4.433786e+015
5.428576e+001 4.434002e+015
5.429575e+001 4.434224e+015
5.430574e+001 4.434451e+015
5.431573e+001 4.434685e+015
5.432572e+001 4.434925e+015
5.433571e+001 4.435170e+015
5.434570e+001 4.435422e+015
5.435569e+001 4.435679e+015
5.436568e+001 4.435943e+015
5.437567e+001 4.436212e+015
5.438566e+001 4.436487e+015
5.439565e+001 4.436769e+015
5.440564e+001 4.437056e+015
5.441563e+001 4.437349e+015
5.442562e+001 4.437649e+015
5.443561e+001 4.437954e+015
5.444560e+001 4.438265e+015
5.445559e+001 4.438583e+015
5.446558e+001 4.438906e+015
5.447557e+001 4.439236e+015
5.448556e+001 4.439571e+015
5.449555e+001 4.439913e+015
5.450554e+001 4.440261e+015
5.451553e+001 4.440615e+015
5.452552e+001 4.440975e+015
5.453551e+001 4.441341e+015
5.454550e+001 4.441713e+015
5.455549e+001 4.442092e+015
5.456548e+001 4.442477e+015
5.457547e+001 4.442867e+015
5.458546e+001 4.443264e+015
5.459545e+001 4.443668e+015
5.460544e+001 4.444077e+015
5.461543e+001 4.444493e+015
5.462542e+001 4.444914e+015
5.463541e+001 4.445343e+015
5.464540e+001 4.445777e+015
5.465539e+001 4.446218e+015
5.466538e+001 4.446664e+015
5.467537e+001 4.447118e+015
5.468536e+001 4.447577e+015
5.469535e+001 4.448043e+015
5.470534e+001 4.448515e+015
5.471533e+001 4.448993e+015
5.472532e+001 4.449478e+015
5.473531e+001 4.449969e+015
5.474530e+001 4.450467e+015
5.475529e+001 4.450971e+015
5.476528e+001 4.451481e+015
5.477527e+001 4.451998e+015
5.478526e+001 4.452521e+015
5.479525e+001 4.453050e+015
5.480524e+001 4.453586e+015
5.481523e+001 4.454128e+015
5.482522e+001 4.454677e+015
5.483521e+001 4.455232e+015
5.484520e+001 4.455794e+015
5.485519e+001 4.456362e+015
5.486518e+001 4.456937e+015
5.487517e+001 4.457519e+015
5.488516e+001 4.458106e+015
5.489515e+001 4.458701e+015
5.490514e+001 4.459302e+015
5.491513e+001 4.459909e+015
5.492512e+001 4.460523e+015
5.493511e+001 4.461144e+015
5.494510e+001 4.461771e+015
5.495509e+001 4.462405e+015
5.496508e+001 4.463045e+015
5.497507e+001 4.463692e+015
5.498506e+001 4.464346e+015
5.499505e+001 4.465006e+015
5.500504e+001 4.465673e+015
5.501503e+001 4.466347e+015
5.502502e+001 4.467028e+015
5.503501e+001 4.467715e+015
5.504500e+001 4.468409e+015
5.505499e+001 4.469109e+015
5.506498e+001 4.469817e+015
5.507497e+001 4.470531e+015
5.508496e+001 4.471251e+015
5.509495e+001 4.471979e+015
5.510494e+001 4.472714e+015
5.511493e+001 4.473455e+015
5.512492e+001 4.474203e+015
5.513491e+001 4.474958e+015
5.514490e+001 4.475719e+015
5.515489e+001 4.476488e+015
5.516488e+001 4.477264e+015
5.517487e+001 4.478046e+015
5.518486e+001 4.478835e+015
5.519485e+001 4.479631e+015
5.520484e+001 4.480434e+015
5.521483e+001 4.481244e+015
5.522482e+001 4.482061e+015
5.523481e+001 4.482885e+015
5.524480e+001 4.483716e+015
5.525479e+001 4.484554e+015
5.526478e+001 4.485399e+015
5.527477e+001 4.486250e+015
5.528476e+001 4.487109e+015
5.529475e+001 4.487975e+015
5.530474e+001 4.488848e+015
5.531473e+001 4.489728e+015
5.532472e+001 4.490615e+015
5.533471e+001 4.491509e+015
5.534470e+001 4.492411e+015
5.535469e+001 4.493319e+015
5.536468e+001 4.494234e+015
5.537467e+001 4.495157e+015
5.538466e+001 4.496087e+015
5.539465e+001 4.497024e+015
5.540464e+001 4.497968e+015
5.541463e+001 4.498919e+015
5.542462e+001 4.499878e+015
5.543461e+001 4.500843e+015
5.544460e+001 4.501816e+015
5.545459e+001 4.502797e+015
5.546458e+001 4.503784e+015
5.547457e+001 4.504779e+015
5.548456e+001 4.505781e+015
5.549455e+001 4.506790e+015
5.550454e+001 4.507807e+015
5.551453e+001 4.508831e+015
5.552452e+001 4.509862e+015
5.553451e+001 4.510901e+015
5.554450e+001 4.511947e+015
5.555449e+001 4.513000e+015
5.556448e+001 4.514061e+015
5.557447e+001 4.515129e+015
5.558446e+001 4.516204e+015
5.559445e+001 4.517287e+015
5.560444e+001 4.518378e+015
5.561443e+001 4.519476e+015
5.562442e+001 4.520581e+015
5.563441e+001 4.521694e+015
5.564440e+001 4.522814e+015
5.565439e+001 4.523942e+015
5.566438e+001 4.525078e+015
5.567437e+001 4.526221e+015
5.568436e+001 4.527371e+015
5.569435e+001 4.528529e+015
5.570434e+001 4.529695e+015
5.571433e+001 4.530868e+015
5.572432e+001 4.532049e+015
5.573431e+001 4.533237e+015
5.574430e+001 4.534433e+015
5.575429e+001 4.535637e+015
5.576428e+001 4.536849e+015
5.577427e+001 4.538068e+015
5.578426e+001 4.539295e+015
5.579425e+001 4.540529e+015
5.580424e+001 4.541771e+015
5.581423e+001 4.543021e+015
5.582422e+001 4.544279e+015
5.583421e+001 4.545544e+015
5.584420e+001 4.546818e+015
5.585419e+001 4.548099e+015
5.586418e+001 4.549387e+015
5.587417e+001 4.550684e+015
5.588416e+001 4.551989e+015
5.589415e+001 4.553301e+015
5.590414e+001 4.554621e+015
5.591413e+001 4.555949e+015
5.592412e+001 4.557285e+015
5.593411e+001 4.558629e+015
5.594410e+001 4.559981e+015
5.595409e+001 4.561340e+015
5.596408e+001 4.562708e+015
5.597407e+001 4.564084e+015
5.598406e+001 4.565467e+015
5.599405e+001 4.566859e+015
5.600404e+001 4.568258e+015
5.601403e+001 4.569666e+015
5.602402e+001 4.571082e+015
5.603401e+001 4.572505e+015
5.604400e+001 4.573937e+015
5.605399e+001 4.575377e+015
5.606398e+001 4.576824e+015
5.607397e+001 4.578280e+015
5.608396e+001 4.579745e+015
5.609395e+001 4.581217e+015
5.610394e+001 4.582697e+015
5.611393e+001 4.584186e+015
5.612392e+001 4.585682e+015
5.613391e+001 4.587187e+015
5.614390e+001 4.588700e+015
5.615389e+001 4.590221e+015
5.616388e+001 4.591751e+015
5.617387e+001 4.593289e+015
5.618386e+001 4.594835e+015
5.619385e+001 4.596389e+015
5.620384e+001 4.597952e+015
5.621383e+001 4.599522e+015
5.622382e+001 4.601102e+015
5.623381e+001 4.602689e+015
5.624380e+001 4.604285e+015
5.625379e+001 4.605889e+015
5.626378e+001 4.607502e+015
5.627377e+001 4.609123e+015
5.628376e+001 4.610752e+015
5.629375e+001 4.612390e+015
5.630374e+001 4.614036e+015
5.631373e+001 4.615691e+015
5.632372e+001 4.617354e+015
5.633371e+001 4.619025e+015
5.634370e+001 4.620705e+015
5.635369e+001 4.622394e+015
5.636368e+001 4.624091e+015
5.637367e+001 4.625797e+015
5.638366e+001 4.627511e+015
5.639365e+001 4.629234e+015
5.640364e+001 4.630965e+015
5.641363e+001 4.632705e+015
5.642362e+001 4.634453e+015
5.643361e+001 4.636210e+015
5.644360e+001 4.637976e+015
5.645359e+001 4.639750e+015
5.646358e+001 4.641533e+015
5.647357e+001 4.643325e+015
5.648356e+001 4.645125e+015
5.649355e+001 4.646934e+015
5.650354e+001 4.648752e+015
5.651353e+001 4.650579e+015
5.652352e+001 4.652414e+015
5.653351e+001 4.654258e+015
5.654350e+001 4.656111e+015
5.655349e+001 4.657972e+015
5.656348e+001 4.659843e+015
5.657347e+001 4.661722e+015
5.658346e+001 4.663610e+015
5.659345e+001 4.665506e+015
5.660344e+001 4.667412e+015
5.661343e+001 4.669327e+015
5.662342e+001 4.671250e+015
5.663341e+001 4.673182e+015
5.664340e+001 4.675124e+015
5.665339e+001 4.677074e+015
5.666338e+001 4.679033e+015
5.667337e+001 4.681001e+015
5.668336e+001 4.682978e+015
5.669335e+001 4.684964e+015
5.670334e+001 4.686959e+015
5.671333e+001 4.688963e+015
5.672332e+001 4.690976e+015
5.673331e+001 4.692998e+015
5.674330e+001 4.695029e+015
5.675329e+001 4.697069e+015
5.676328e+001 4.699118e+015
5.677327e+001 4.701176e+015
5.678326e+001 4.703244e+015
5.679325e+001 4.705320e+015
5.680324e+001 4.707406e+015
5.681323e+001 4.709500e+015
5.682322e+001 4.711604e+015
5.683321e+001 4.713717e+015
5.684320e+001 4.715840e+015
5.685319e+001 4.717971e+015
5.686318e+001 4.720112e+015
5.687317e+001 4.722261e+015
5.688316e+001 4.724421e+015
5.689315e+001 4.726589e+015
5.690314e+001 4.728766e+015
5.691313e+001 4.730953e+015
5.692312e+001 4.733149e+015
5.693311e+001 4.735355e+015
5.694310e+001 4.737570e+015
5.695309e+001 4.739794e+015
5.696308e+001 4.742027e+015
5.697307e+001 4.744270e+015
5.698306e+001 4.746522e+015
5.699305e+001 4.748783e+015
5.700304e+001 4.751054e+015
5.701303e+001 4.753335e+015
5.702302e+001 4.755624e+015
5.703301e+001 4.757923e+015
5.704300e+001 4.760232e+015
5.705299e+001 4.762550e+015
5.706298e+001 4.764877e+015
5.707297e+001 4.767214e+015
5.708296e+001 4.769561e+015
5.709295e+001 4.771916e+015
5.710294e+001 4.774282e+015
5.711293e+001 4.776657e+015
5.712292e+001 4.779041e+015
5.713291e+001 4.781435e+015
5.714290e+001 4.783839e+015
5.715289e+001 4.786252e+015
5.716288e+001 4.788674e+015
5.717287e+001 4.791107e+015
5.718286e+001 4.793549e+015
5.719285e+001 4.796000e+015
5.720284e+001 4.798461e+015
5.721283e+001 4.800932e+015
5.722282e+001 4.803412e+015
5.723281e+001 4.805902e+015
5.724280e+001 4.808402e+015
5.725279e+001 4.810911e+015
5.726278e+001 4.813430e+015
5.727277e+001 4.815959e+015
5.728276e+001 4.818498e+015
5.729275e+001 4.821046e+015
5.730274e+001 4.823604e+015
5.731273e+001 4.826171e+015
5.732272e+001 4.828749e+015
5.733271e+001 4.831336e+015
5.734270e+001 4.833933e+015
5.735269e+001 4.836540e+015
5.736268e+001 4.839156e+015
5.737267e+001 4.841782e+015
5.738266e+001 4.844419e+015
5.739265e+001 4.847064e+015
5.740264e+001 4.849720e+015
5.741263e+001 4.852386e+015
5.742262e+001 4.855061e+015
5.743261e+001 4.857747e+015
5.744260e+001 4.860442e+015
5.745259e+001 4.863147e+015
5.746258e+001 4.865862e+015
5.747257e+001 4.868587e+015
5.748256e+001 4.871321e+015
5.749255e+001 4.874066e+015
5.750254e+001 4.876821e+015
5.751253e+001 4.879585e+015
5.752252e+001 4.882360e+015
5.753251e+001 4.885144e+015
5.754250e+001 4.887938e+015
5.755249e+001 4.890743e+015
5.756248e+001 4.893557e+015
5.757247e+001 4.896381e+015
5.758246e+001 4.899215e+015
5.759245e+001 4.902060e+015
5.760244e+001 4.904914e+015
5.761243e+001 4.907778e+015
5.762242e+001 4.910652e+015
5.763241e+001 4.913536e+015
5.764240e+001 4.916431e+015
5.765239e+001 4.919335e+015
5.766238e+001 4.922249e+015
5.767237e+001 4.925174e+015
5.768236e+001 4.928108e+015
5.769235e+001 4.931053e+015
5.770234e+001 4.934007e+015
5.771233e+001 4.936972e+015
5.772232e+001 4.939947e+015
5.773231e+001 4.942931e+015
5.774230e+001 4.945926e+015
5.775229e+001 4.948931e+015
5.776228e+001 4.951946e+015
5.777227e+001 4.954971e+015
5.778226e+001 4.958007e+015
5.779225e+001 4.961052e+015
5.780224e+001 4.964107e+015
5.781223e+001 4.967173e+015
5.782222e+001 4.970249e+015
5.783221e+001 4.973335e+015
5.784220e+001 4.976430e+015
5.785219e+001 4.979537e+015
5.786218e+001 4.982653e+015
5.787217e+001 4.985779e+015
5.788216e+001 4.988916e+015
5.789215e+001 4.992062e+015
5.790214e+001 4.995219e+015
5.791213e+001 4.998386e+015
5.792212e+001 5.001563e+015
5.793211e+001 5.004750e+015
5.794210e+001 5.007948e+015
5.795209e+001 5.011155e+015
5.796208e+001 5.014373e+015
5.797207e+001 5.017601e+015
5.798206e+001 5.020839e+015
5.799205e+001 5.024087e+015
5.800204e+001 5.027346e+015
5.801203e+001 5.030614e+015
5.802202e+001 5.033893e+015
5.803201e+001 5.037182e+015
5.804200e+001 5.040481e+015
5.805199e+001 5.043790e+015
5.806198e+001 5.047109e+015
5.807197e+001 5.050439e+015
5.808196e+001 5.053778e+015
5.809195e+001 5.057128e+015
5.810194e+001 5.060488e+015
5.811193e+001 5.063858e+015
5.812192e+001 5.067239e+015
5.813191e+001 5.070629e+015
5.814190e+001 5.074030e+015
5.815189e+001 5.077441e+015
5.816188e+001 5.080861e+015
5.817187e+001 5.084293e+015
5.818186e+001 5.087734e+015
5.819185e+001 5.091185e+015
5.820184e+001 5.094646e+015
5.821183e+001 5.098118e+015
5.822182e+001 5.101600e+015
5.823181e+001 5.105092e+015
5.824180e+001 5.108593e+015
5.825179e+001 5.112106e+015
5.826178e+001 5.115628e+015
5.827177e+001 5.119160e+015
5.828176e+001 5.122702e+015
5.829175e+001 5.126255e+015
5.830174e+001 5.129817e+015
5.831173e+001 5.133390e+015
5.832172e+001 5.136972e+015
5.833171e+001 5.140565e+015
5.834170e+001 5.144168e+015
5.835169e+001 5.147781e+015
5.836168e+001 5.151403e+015
5.837167e+001 5.155036e+015
5.838166e+001 5.158679e+015
5.839165e+001 5.162332e+015
5.840164e+001 5.165995e+015
5.841163e+001 5.169668e+015
5.842162e+001 5.173351e+015
5.843161e+001 5.177043e+015
5.844160e+001 5.180746e+015
5.845159e+001 5.184459e+015
5.846158e+001 5.188181e+015
5.847157e+001 5.191914e+015
5.848156e+001 5.195657e+015
5.849155e+001 5.199409e+015
5.850154e+001 5.203171e+015
5.851153e+001 5.206943e+015
5.852152e+001 5.210726e+015
5.853151e+001 5.214517e+015
5.854150e+001 5.218319e+015
5.855149e+001 5.222131e+015
5.856148e+001 5.225952e+015
5.857147e+001 5.229783e+015
5.858146e+001 5.233624e+015
5.859145e+001 5.237475e+015
5.860144e+001 5.241335e+015
5.861143e+001 5.245206e+015
5.862142e+001 5.249085e+015
5.863141e+001 5.252975e+015
5.864140e+001 5.256874e+015
5.865139e+001 5.260783e+015
5.866138e+001 5.264702e+015
5.867137e+001 5.268630e+015
5.868136e+001 5.272568e+015
5.869135e+001 5.276515e+015
5.870134e+001 5.280472e+015
5.871133e+001 5.284439e+015
5.872132e+001 5.288415e+015
5.873131e+001 5.292401e+015
5.874130e+001 5.296396e+015
5.875129e+001 5.300400e+015
5.876128e+001 5.304414e+015
5.877127e+001 5.308438e+015
5.878126e+001 5.312471e+015
5.879125e+001 5.316513e+015
5.880124e+001 5.320565e+015
5.881123e+001 5.324626e+015
5.882122e+001 5.328696e+015
5.883121e+001 5.332775e+015
5.884120e+001 5.336864e+015
5.885119e+001 5.340962e+015
5.886118e+001 5.345069e+015
5.887117e+001 5.349186e+015
5.888116e+001 5.353311e+015
5.889115e+001 5.357446e+015
5.890114e+001 5.361590e+015
5.891113e+001 5.365743e+015
5.892112e+001 5.369905e+015
5.893111e+001 5.374076e+015
5.894110e+001 5.378255e+015
5.895109e+001 5.382444e+015
5.896108e+001 5.386642e+015
5.897107e+001 5.390849e+015
5.898106e+001 5.395064e+015
5.899105e+001 5.399289e+015
5.900104e+001 5.403522e+015
5.901103e+001 5.407764e+015
5.902102e+001 5.412015e+015
5.903101e+001 5.416274e+015
5.904100e+001 5.420542e+015
5.905099e+001 5.424819e+015
5.906098e+001 5.429104e+015
5.907097e+001 5.433398e+015
5.908096e+001 5.437700e+015
5.909095e+001 5.442011e+015
5.910094e+001 5.446331e+015
5.911093e+001 5.450658e+015
5.912092e+001 5.454995e+015
5.913091e+001 5.459339e+015
5.914090e+001 5.463692e+015
5.915089e+001 5.468053e+015
5.916088e+001 5.472422e+015
5.917087e+001 5.476800e+015
5.918086e+001 5.481185e+015
5.919085e+001 5.485579e+015
5.920084e+001 5.489981e+015
5.921083e+001 5.494390e+015
5.922082e+001 5.498808e+015
5.923081e+001 5.503234e+015
5.924080e+001 5.507667e+015
5.925079e+001 5.512109e+015
5.926078e+001 5.516558e+015
5.927077e+001 5.521015e+015
5.928076e+001 5.525479e+015
5.929075e+001 5.529951e+015
5.930074e+001 5.534431e+015
5.931073e+001 5.538919e+015
5.932072e+001 5.543414e+015
5.933071e+001 5.547916e+015
5.934070e+001 5.552426e+015
5.935069e+001 5.556943e+015
5.936068e+001 5.561467e+015
5.937067e+001 5.565999e+015
5.938066e+001 5.570538e+015
5.939065e+001 5.575084e+015
5.940064e+001 5.579637e+015
5.941063e+001 5.584197e+015
5.942062e+001 5.588764e+015
5.943061e+001 5.593339e+015
5.944060e+001 5.597920e+015
5.945059e+001 5.602507e+015
